,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
30374,42,7,121265,13,14,1,10,2,5,2,0,0,40,39,0
30375,41,2,184466,13,14,3,10,1,5,2,0,0,38,39,1
30376,45,4,297676,8,12,7,12,5,5,1,0,0,40,5,0
30377,52,4,114228,12,9,1,3,2,5,2,3325,0,40,39,0
30378,22,2,121144,10,13,5,10,4,3,1,0,0,18,39,0
30379,20,4,26842,16,10,5,7,2,5,1,2176,0,40,39,0
30380,27,4,113054,12,9,6,7,2,5,2,0,0,43,39,0
30381,36,4,256636,12,9,1,4,2,5,2,0,0,40,39,0
30382,34,4,152246,12,9,3,14,1,1,2,0,0,52,39,0
30383,38,4,108140,13,14,3,10,1,5,2,0,0,50,39,1
30384,20,0,203353,16,10,5,0,4,5,1,0,0,40,39,0
30385,47,4,207207,12,9,1,12,5,5,1,0,0,45,39,0
30386,21,4,115420,12,9,3,3,1,5,2,0,0,50,39,0
30387,33,4,80058,12,9,5,14,2,5,2,0,0,40,39,0
30388,31,2,48520,8,12,5,11,5,5,2,0,0,40,39,0
30389,61,4,411652,3,8,3,3,1,5,2,0,0,40,26,0
30390,46,4,154405,1,6,3,6,1,3,2,0,0,45,39,0
30391,55,2,104917,13,14,3,10,1,3,2,0,0,40,39,1
30392,19,7,261422,16,10,5,10,4,5,2,0,0,40,39,0
30393,39,4,48915,12,9,3,7,1,5,2,0,0,40,39,1
30394,61,4,172037,12,9,3,8,1,5,2,0,0,40,39,0
30395,28,4,144833,16,10,3,6,1,5,2,0,0,40,39,0
30396,28,4,275116,1,6,3,14,1,5,2,0,0,40,39,0
30397,61,0,72886,12,9,3,0,1,5,2,0,0,38,39,1
30398,61,4,103575,12,9,3,3,1,5,2,0,0,37,39,0
30399,54,4,200783,16,10,3,12,1,5,2,0,0,40,39,0
30400,50,5,152810,16,10,3,7,1,5,2,0,0,70,11,0
30401,37,2,44694,13,14,3,10,6,5,1,0,0,45,39,1
30402,17,0,48703,2,7,5,0,4,5,1,0,0,30,39,0
30403,56,4,91905,12,9,3,12,6,5,1,0,0,4,39,0
30404,31,4,168906,10,13,1,4,2,5,1,0,0,50,39,1
30405,32,7,147215,10,13,3,4,6,5,1,0,0,55,39,1
30406,28,4,153546,2,7,1,8,5,5,1,0,0,40,39,0
30407,34,4,35595,9,11,3,13,1,5,2,0,0,40,39,0
30408,33,4,225507,1,6,5,8,4,5,1,0,0,25,39,0
30409,42,4,345504,9,11,1,1,2,5,1,0,0,35,39,0
30410,64,4,137205,9,11,3,3,1,5,2,0,0,48,39,0
30411,29,4,327779,16,10,3,6,1,5,2,0,0,20,39,0
30412,41,0,213416,5,3,3,0,1,5,2,0,0,32,26,0
30413,45,4,362883,16,10,3,14,1,5,2,0,0,40,39,0
30414,48,4,131309,13,14,3,10,1,5,2,0,0,45,39,1
30415,44,4,188331,16,10,6,13,2,5,1,0,0,38,39,0
30416,34,1,194740,16,10,5,1,2,5,2,0,0,40,39,0
30417,40,4,43711,12,9,5,7,2,5,2,0,0,45,39,0
30418,45,4,187033,12,9,3,3,1,5,2,0,2051,40,39,0
30419,23,4,233923,16,10,5,8,4,5,1,0,0,20,39,0
30420,51,4,84278,10,13,3,10,1,5,2,0,0,55,39,1
30421,24,4,437666,12,9,3,3,1,5,2,2885,0,50,39,0
30422,57,4,186386,10,13,7,10,5,5,2,10520,0,40,39,1
30423,23,4,129767,16,10,5,1,2,5,1,0,1721,40,39,0
30424,34,4,180284,16,10,3,5,1,5,2,0,0,40,39,1
30425,36,4,108320,12,9,1,7,2,5,2,4101,0,40,39,0
30426,56,5,75214,15,15,3,10,1,5,2,0,0,32,39,1
30427,42,4,284758,12,9,1,4,5,5,1,0,0,40,39,0
30428,45,5,188330,10,13,3,4,1,5,2,0,0,60,39,0
30429,38,4,333651,10,13,3,10,1,5,2,15024,0,70,39,1
30430,29,2,115305,9,11,3,11,1,5,2,7688,0,40,39,1
30431,54,4,172962,10,13,1,10,2,5,2,0,1340,40,39,0
30432,40,4,198096,12,9,3,7,1,5,2,0,0,40,39,1
30433,29,4,163265,12,9,3,14,1,5,2,0,0,40,39,0
30434,35,1,128608,10,13,5,4,4,5,2,0,0,40,39,0
30435,47,4,107460,12,9,6,4,5,5,1,0,0,37,39,0
30436,51,4,251841,9,11,5,4,2,5,1,0,0,43,39,0
30437,28,4,403671,12,9,5,8,3,5,2,0,0,40,26,0
30438,58,4,159378,12,9,3,7,1,5,2,0,0,45,39,1
30439,24,4,170070,12,9,5,7,4,5,1,0,0,25,39,0
30440,46,7,192323,12,9,1,4,2,5,2,0,0,40,39,0
30441,57,4,135796,1,6,3,7,1,3,2,0,0,48,39,0
30442,22,4,232985,12,9,5,6,3,5,2,0,0,20,39,0
30443,28,4,34532,10,13,5,13,2,3,2,0,0,30,23,0
30444,17,0,371316,1,6,5,0,4,5,2,0,0,25,39,0
30445,23,4,236994,12,9,5,12,4,5,2,0,0,60,39,0
30446,19,4,208366,12,9,5,6,2,5,2,0,0,40,39,0
30447,66,7,102640,12,9,7,10,5,3,1,0,0,35,39,0
30448,38,4,111377,16,10,3,4,1,5,2,0,0,55,39,0
30449,39,1,472166,16,10,1,4,5,3,1,0,0,40,39,0
30450,39,0,86551,3,8,3,0,1,5,2,0,0,40,39,0
30451,47,4,70943,12,9,3,7,1,5,2,5178,0,40,39,1
30452,39,4,294919,12,9,1,14,4,5,2,0,0,60,39,0
30453,22,4,408383,16,10,5,14,4,5,2,0,0,40,39,0
30454,36,4,255454,12,9,5,3,4,3,2,0,0,30,39,0
30455,32,4,193260,16,10,3,7,1,2,2,0,0,40,30,0
30456,29,0,191935,12,9,5,0,2,5,2,0,0,40,39,0
30457,43,2,125461,10,13,5,10,2,5,2,0,0,40,39,0
30458,51,4,97005,12,9,3,3,1,5,2,0,0,40,39,0
30459,42,4,183319,5,3,3,3,1,5,2,0,0,60,39,0
30460,32,7,167049,3,8,5,1,5,5,1,0,0,40,39,0
30461,34,4,185216,16,10,5,1,4,5,2,0,0,40,39,0
30462,51,4,161838,9,11,3,3,1,5,2,0,0,57,39,0
30463,38,4,165848,10,13,3,12,1,5,2,0,0,44,39,0
30464,21,4,138816,12,9,5,6,4,3,2,0,0,20,39,0
30465,33,6,99761,10,13,5,8,2,5,1,0,0,15,39,0
30466,34,4,112139,12,9,3,3,1,5,2,0,0,40,39,0
30467,32,4,129020,12,9,3,4,1,5,2,0,0,40,39,0
30468,38,0,365465,9,11,5,0,4,5,2,0,0,15,39,0
30469,27,6,259873,12,9,3,8,1,3,2,0,0,60,39,1
30470,35,5,89622,16,10,3,12,1,5,2,0,0,50,39,1
30471,29,7,201556,10,13,5,10,2,5,2,0,0,50,39,0
30472,40,4,176286,12,9,3,3,1,5,2,0,0,40,39,0
30473,46,4,192894,6,4,3,5,1,3,2,0,0,30,39,0
30474,37,4,172232,12,9,5,8,5,3,1,0,0,30,39,0
30475,38,6,163204,12,9,3,3,1,5,2,3411,0,25,39,0
30476,37,4,265737,16,10,3,4,1,3,2,0,1887,60,5,1
30477,44,4,215304,10,13,3,10,1,5,2,0,0,45,39,1
30478,25,4,185952,13,14,5,10,2,5,2,0,0,30,39,0
30479,38,4,216845,12,9,5,12,5,5,2,0,0,42,39,0
30480,34,2,35683,8,12,1,1,5,5,1,0,0,10,39,0
30481,50,6,371305,12,9,3,12,1,5,2,0,1902,60,39,1
30482,46,4,102359,16,10,3,4,1,5,2,0,0,50,39,1
30483,20,4,200089,5,3,5,6,5,5,2,0,0,30,13,0
30484,47,7,207120,9,11,3,4,1,5,2,0,0,38,39,1
30485,46,4,295334,11,16,3,10,1,5,2,0,0,60,39,1
30486,34,4,234537,8,12,1,12,2,5,2,0,0,40,39,0
30487,61,4,142922,12,9,3,14,1,5,2,0,0,40,39,0
30488,55,7,181641,16,10,1,10,2,3,1,0,0,37,39,0
30489,36,4,185325,12,9,5,14,2,5,2,0,0,35,39,0
30490,28,4,167336,16,10,5,4,2,5,1,10520,0,40,39,1
30491,22,4,379778,12,9,5,8,2,5,2,0,0,40,39,0
30492,34,4,176117,16,10,5,12,4,3,1,0,0,35,39,0
30493,33,4,100228,16,10,5,7,2,3,2,0,0,40,39,0
30494,27,4,150296,12,9,5,8,4,5,1,0,0,32,39,0
30495,43,1,25005,13,14,3,6,1,5,2,5013,0,12,39,0
30496,55,4,134120,1,6,3,3,1,5,2,99999,0,40,39,1
30497,39,6,251710,1,6,4,8,2,5,1,0,1721,15,39,0
30498,20,4,653574,16,10,5,8,4,5,2,0,0,33,8,0
30499,38,4,175441,12,9,5,6,2,3,2,0,0,40,39,0
30500,30,4,333119,16,10,5,3,2,5,2,0,0,40,39,0
30501,21,4,89154,2,7,5,8,4,5,2,0,0,42,8,0
30502,60,4,198727,12,9,3,10,1,5,2,0,0,30,39,0
30503,43,4,87284,16,10,5,6,2,5,2,0,0,40,39,0
30504,36,4,180686,12,9,3,3,1,5,2,0,0,45,39,1
30505,23,4,227070,16,10,5,8,5,5,1,0,0,48,8,0
30506,57,2,189824,16,10,3,6,1,3,2,7298,0,40,39,1
30507,25,2,348986,12,9,5,6,3,3,2,0,0,40,39,0
30508,38,4,96185,12,9,1,8,5,3,1,0,0,32,39,0
30509,22,4,112693,12,9,3,3,1,5,2,0,0,35,39,0
30510,23,4,417605,5,3,5,3,2,5,2,0,0,40,26,0
30511,61,6,140300,12,9,5,12,2,5,1,0,0,44,39,0
30512,28,4,340408,16,10,1,3,2,5,2,0,0,46,39,0
30513,17,0,187539,2,7,5,0,4,5,1,0,0,10,39,0
30514,21,4,237051,16,10,5,8,4,5,1,0,0,25,39,0
30515,49,4,175622,13,14,3,10,1,5,2,0,0,40,39,0
30516,37,4,389725,3,8,1,3,4,5,2,0,0,35,39,0
30517,23,4,182812,16,10,5,8,4,5,1,0,0,40,6,0
30518,38,6,245372,16,10,3,10,1,5,2,3137,0,50,39,0
30519,34,2,93886,10,13,3,10,6,5,1,0,0,46,39,1
30520,21,4,502837,12,9,5,7,4,5,1,0,0,40,29,0
30521,27,7,212232,16,10,3,4,1,3,2,0,0,40,39,1
30522,57,4,300104,12,9,3,3,1,5,2,0,0,84,39,1
30523,22,4,156933,12,9,5,6,4,3,2,0,0,25,39,0
30524,20,4,286734,16,10,5,1,2,4,1,0,0,35,39,0
30525,49,5,143482,16,10,3,10,6,5,1,0,0,65,39,1
30526,38,4,226357,12,9,3,3,1,5,2,0,0,40,39,0
30527,40,4,104892,10,13,3,13,1,5,2,0,0,40,39,0
30528,44,4,223194,12,9,3,3,1,3,2,0,1485,40,14,0
30529,37,6,272090,16,10,3,1,6,5,1,0,0,20,39,0
30530,57,4,204816,13,14,1,10,2,5,2,0,0,30,39,0
30531,56,4,230039,6,4,5,8,4,5,1,0,0,30,39,0
30532,41,4,242619,8,12,1,10,2,5,2,0,0,80,39,0
30533,50,6,131982,12,9,3,8,1,2,2,0,0,60,35,0
30534,33,4,87310,7,5,5,7,2,5,2,0,0,50,39,0
30535,29,4,134566,13,14,3,12,1,5,2,0,0,20,39,0
30536,28,1,163862,10,13,3,4,1,5,2,5178,0,40,39,1
30537,35,4,239409,1,6,3,7,1,5,2,0,0,50,39,0
30538,36,4,203717,12,9,1,3,5,5,2,0,0,40,39,0
30539,45,4,172274,11,16,1,10,5,3,1,0,3004,35,39,1
30540,30,6,65278,8,12,5,3,4,5,2,0,0,40,39,0
30541,35,5,135289,12,9,3,8,1,5,2,0,0,60,39,0
30542,27,4,246974,9,11,3,12,1,5,2,0,0,40,39,0
30543,22,4,180060,12,9,5,4,2,5,2,0,0,40,41,0
30544,24,4,118023,16,10,5,6,4,5,2,0,0,30,39,0
30545,47,4,102308,10,13,3,10,1,5,2,0,0,50,39,1
30546,47,4,45564,16,10,3,4,1,5,2,0,0,40,39,1
30547,18,4,137646,2,7,5,8,4,5,1,0,0,15,39,0
30548,18,4,237646,16,10,5,1,4,5,2,0,0,30,39,0
30549,31,2,189843,12,9,1,11,2,5,2,0,0,47,39,1
30550,43,6,118261,13,14,1,8,5,5,1,0,0,30,39,0
30551,45,4,288437,12,9,3,14,1,4,2,4064,0,40,39,0
30552,39,4,106347,12,9,3,14,1,5,2,0,0,40,39,0
30553,30,4,316471,10,13,5,1,2,5,2,0,0,50,39,0
30554,22,4,50058,16,10,5,1,2,5,1,0,0,35,39,0
30555,30,6,182089,12,9,3,5,1,5,2,0,0,85,39,0
30556,36,4,186865,11,16,3,10,1,5,2,0,0,60,39,1
30557,20,7,158206,8,12,5,10,2,5,2,0,0,30,39,0
30558,61,0,229744,4,2,3,0,1,5,2,3942,0,20,26,0
30559,27,4,141545,12,9,3,14,1,5,2,0,1902,45,39,0
30560,59,2,50929,16,10,3,4,1,5,2,0,0,60,39,1
30561,60,4,132529,12,9,3,3,1,5,2,0,0,40,39,0
30562,43,4,260696,10,13,1,4,2,5,1,0,0,40,39,0
30563,35,4,231180,12,9,1,14,2,5,2,0,0,60,39,0
30564,40,4,223277,10,13,3,1,1,5,2,0,0,50,39,1
30565,20,4,279538,2,7,3,6,3,5,2,2961,0,35,39,0
30566,47,4,46044,13,14,3,4,1,5,2,0,0,40,39,0
30567,40,4,168071,8,12,1,10,2,5,2,0,0,50,39,0
30568,20,4,79691,12,9,5,7,4,5,2,0,0,40,39,0
30569,75,0,114204,16,10,3,0,1,5,2,0,0,13,39,0
30570,25,4,124111,16,10,5,1,4,5,1,0,0,40,39,0
30571,47,4,104521,9,11,3,10,1,5,2,0,0,40,39,1
30572,29,6,128516,8,12,7,12,5,5,1,0,0,40,39,1
30573,34,4,112564,12,9,3,14,1,5,2,0,0,45,39,0
30574,45,7,32186,10,13,6,10,2,5,1,0,0,40,39,0
30575,23,4,239663,16,10,5,6,4,5,2,2597,0,50,39,0
30576,46,4,269284,8,12,7,1,5,5,1,0,0,40,39,0
30577,41,7,175537,16,10,1,7,2,3,1,0,0,38,39,0
30578,29,4,444304,10,13,3,10,1,5,2,0,0,40,39,1
30579,17,4,27415,2,7,5,6,4,1,2,0,0,20,39,0
30580,39,4,174343,7,5,3,3,1,5,2,0,0,40,39,0
30581,37,4,148143,12,9,5,7,5,3,1,0,0,40,39,0
30582,34,4,209213,12,9,3,7,1,3,2,0,0,40,0,0
30583,20,4,165097,12,9,5,3,2,5,2,0,0,40,39,0
30584,18,0,51574,12,9,5,0,4,2,1,0,1602,38,39,0
30585,52,4,167651,9,11,3,3,1,5,2,0,0,40,39,1
30586,42,2,29075,8,12,3,10,6,1,1,0,0,40,39,0
30587,22,4,396895,5,3,3,3,1,5,2,0,0,35,26,0
30588,66,7,71075,16,10,1,4,2,5,1,0,0,55,39,0
30589,35,4,129573,12,9,3,14,1,5,2,0,0,65,39,0
30590,40,2,183765,8,12,5,10,2,5,2,0,0,40,39,1
30591,21,4,164991,12,9,1,12,5,1,1,0,0,38,39,0
30592,51,2,154891,12,9,1,11,5,5,2,0,0,52,39,0
30593,34,4,200117,1,6,3,3,1,5,2,0,0,40,39,0
30594,24,4,176389,12,9,3,3,1,5,2,0,0,40,39,0
30595,43,4,342567,10,13,4,1,5,5,1,0,0,40,39,0
30596,34,4,178841,10,13,3,4,6,5,1,0,0,40,39,1
30597,42,2,191149,13,14,5,10,5,5,1,0,0,40,39,0
30598,41,4,29702,9,11,5,3,2,5,2,0,0,30,39,0
30599,21,4,157893,12,9,5,14,4,5,1,0,0,40,39,0
30600,64,2,31993,6,4,3,11,1,5,2,0,0,10,39,0
30601,24,1,210736,12,9,5,1,2,5,1,0,1974,40,39,0
30602,23,4,39615,16,10,5,6,4,5,2,0,0,10,39,0
30603,29,4,200511,12,9,3,12,1,5,2,0,0,50,39,0
30604,44,6,47818,12,9,1,4,5,5,1,0,0,60,39,0
30605,28,4,183155,10,13,3,10,1,5,2,0,0,55,39,0
30606,33,5,374905,12,9,3,12,1,5,2,0,0,50,39,1
30607,35,4,128876,16,10,3,3,1,5,2,0,0,40,39,0
30608,41,4,202872,1,6,4,3,2,5,1,0,0,40,39,0
30609,42,4,153414,10,13,3,12,1,3,2,0,0,40,39,1
30610,51,6,24790,16,10,3,4,1,5,2,0,0,99,39,1
30611,32,4,316769,2,7,5,8,5,3,1,0,0,40,23,0
30612,37,4,126569,12,9,5,3,4,5,2,0,0,40,39,0
30613,18,4,128538,2,7,5,12,4,5,1,0,0,25,39,0
30614,24,4,234640,9,11,5,8,4,5,1,0,0,35,39,0
30615,29,0,65372,16,10,1,0,5,5,1,0,0,40,39,0
30616,45,4,343377,16,10,3,1,1,5,2,0,0,40,39,0
30617,52,1,30731,10,13,3,4,1,5,2,0,0,45,39,1
30618,35,4,412379,12,9,5,8,2,5,1,0,0,40,39,0
30619,46,5,112320,10,13,1,4,2,5,1,0,0,50,39,0
30620,63,4,181929,12,9,7,4,5,5,2,0,0,50,39,1
30621,32,2,100135,10,13,3,10,6,5,1,0,0,35,39,1
30622,24,4,128061,12,9,5,8,4,5,1,594,0,15,39,0
30623,72,0,402306,16,10,3,0,1,5,2,0,0,32,2,0
30624,35,0,98389,16,10,5,0,5,5,2,0,0,10,39,0
30625,29,4,179565,10,13,5,1,2,5,1,0,0,40,39,0
30626,35,4,64922,10,13,3,4,1,5,2,7688,0,50,39,1
30627,70,4,102610,1,6,3,6,1,5,2,0,0,32,39,0
30628,65,0,115513,10,13,3,0,1,5,2,5556,0,48,39,1
30629,36,4,150548,12,9,5,7,2,5,1,0,0,30,39,0
30630,53,4,133219,12,9,3,8,1,3,2,4386,0,30,39,1
30631,49,2,67001,12,9,3,14,1,5,2,0,0,40,39,0
30632,60,4,162347,15,15,3,4,1,5,2,0,1902,40,39,1
30633,18,4,138557,2,7,5,6,4,5,2,0,0,40,39,0
30634,21,4,170456,16,10,5,8,4,5,2,0,0,35,22,0
30635,42,4,66006,1,6,5,14,2,3,2,0,0,40,39,0
30636,25,7,176077,13,14,5,10,2,5,1,0,0,37,39,0
30637,32,4,218322,12,9,3,3,1,5,2,0,0,40,39,0
30638,25,5,181691,12,9,3,12,1,5,2,0,0,60,0,0
30639,47,4,168232,10,13,3,1,1,5,2,7298,0,40,39,1
30640,30,4,161690,9,11,5,10,2,5,1,0,0,40,39,0
30641,21,0,242736,8,12,5,0,4,5,1,0,0,40,39,0
30642,38,6,67317,10,13,3,5,1,5,2,0,0,60,39,0
30643,34,4,265807,12,9,3,14,1,5,2,0,2051,55,39,0
30644,37,4,99357,8,12,5,8,2,5,1,0,0,30,39,0
30645,56,4,170070,12,9,3,4,6,5,1,0,0,40,39,1
30646,52,7,231166,9,11,3,4,1,5,2,0,0,40,39,0
30647,23,4,62339,10,13,5,10,4,5,2,0,0,40,39,0
30648,29,7,118520,12,9,3,11,1,5,2,0,0,42,39,0
30649,45,4,155659,12,9,3,3,1,5,2,0,0,40,39,1
30650,23,2,157331,10,13,5,10,2,5,1,0,0,40,39,0
30651,45,4,341762,13,14,3,4,1,5,2,0,0,65,39,1
30652,30,4,164190,10,13,5,4,2,5,2,0,0,42,39,0
30653,45,4,83064,10,13,3,12,1,5,2,0,0,50,39,0
30654,26,4,304283,12,9,3,7,1,5,2,0,0,40,39,0
30655,23,4,436798,16,10,3,7,1,5,2,0,0,40,39,0
30656,24,4,29302,16,10,5,8,4,5,1,0,0,40,0,0
30657,43,4,104660,13,14,7,4,5,5,2,4934,0,40,39,1
30658,42,4,79036,12,9,1,6,5,5,2,0,0,40,39,0
30659,72,4,165622,16,10,7,1,2,5,1,0,0,25,39,0
30660,21,0,177287,16,10,5,0,4,5,1,0,0,40,39,0
30661,57,4,199847,10,13,3,4,1,5,2,15024,0,60,39,1
30662,24,4,22966,10,13,3,12,1,5,2,0,0,45,39,0
30663,27,4,59068,12,9,3,6,1,5,2,0,0,40,39,0
30664,54,4,77336,12,9,3,12,1,5,2,0,0,40,39,0
30665,42,2,96524,12,9,3,4,1,5,2,0,0,60,39,1
30666,17,4,143868,7,5,5,8,4,3,2,0,0,40,39,0
30667,48,4,121424,10,13,3,4,1,5,2,0,0,55,39,1
30668,39,4,176279,10,13,1,12,2,5,1,0,0,40,39,0
30669,41,5,177905,10,13,3,4,1,5,2,7688,0,70,39,1
30670,50,4,205100,6,4,3,8,6,5,1,0,0,35,0,0
30671,57,4,353881,12,9,1,14,2,5,2,0,0,45,39,0
30672,44,2,177937,11,16,3,10,1,5,2,0,0,36,39,1
30673,20,0,122244,12,9,5,0,2,5,1,0,0,28,39,0
30674,49,4,125892,12,9,3,12,1,5,2,0,0,40,39,0
30675,44,4,155472,8,12,5,10,5,3,1,1151,0,50,39,0
30676,42,4,355728,9,11,5,3,2,5,2,0,0,44,39,0
30677,18,0,245274,16,10,5,0,4,5,2,0,0,16,39,0
30678,18,4,240330,3,8,5,8,4,5,2,0,0,18,39,0
30679,51,4,182944,12,9,7,13,5,3,1,0,0,40,39,0
30680,28,4,264498,10,13,5,10,2,5,1,0,0,40,39,0
30681,39,4,110426,8,12,3,4,6,5,1,15024,0,45,39,1
30682,25,4,166971,12,9,3,12,1,5,2,0,0,52,39,0
30683,41,4,347653,15,15,3,10,1,5,2,0,1977,50,39,1
30684,39,4,33975,16,10,3,12,1,5,2,0,0,40,39,1
30685,42,6,215219,2,7,6,8,5,5,1,0,0,30,39,0
30686,33,4,190772,12,9,5,1,2,5,1,0,1617,40,39,0
30687,63,0,331527,1,6,3,0,1,5,2,0,0,40,39,0
30688,47,4,162494,16,10,1,12,5,5,1,0,0,45,39,1
30689,27,2,85918,10,13,3,11,1,5,2,0,0,68,39,0
30690,39,4,91367,13,14,3,4,1,5,2,0,1848,45,39,1
30691,20,4,182342,16,10,5,5,4,5,2,0,0,40,39,0
30692,49,4,129640,12,9,5,8,2,5,1,0,0,40,39,0
30693,70,0,133536,12,9,3,0,1,5,2,0,0,28,39,0
30694,46,4,148738,12,9,3,6,1,5,2,0,1740,35,39,0
30695,47,4,102583,12,9,3,12,1,5,2,0,0,30,39,1
30696,35,4,111387,7,5,5,3,2,5,2,0,0,40,39,0
30697,24,4,241752,12,9,5,6,2,5,2,0,0,40,39,0
30698,22,0,334593,16,10,5,0,2,5,2,0,0,40,39,0
30699,43,4,101950,10,13,1,8,2,5,1,0,0,35,39,0
30700,60,2,212856,13,14,3,10,1,5,2,0,0,40,0,1
30701,53,4,183973,2,7,3,7,1,5,2,0,0,48,39,1
30702,47,4,142061,16,10,1,4,5,5,1,0,0,40,39,0
30703,34,4,158615,16,10,3,6,1,5,2,0,0,40,39,0
30704,37,4,29145,9,11,5,8,2,5,2,0,0,40,39,0
30705,35,4,40135,12,9,5,8,4,5,2,0,0,30,39,0
30706,23,4,224640,16,10,5,4,2,5,1,0,0,40,39,0
30707,27,0,146651,12,9,3,0,4,5,1,0,0,15,39,0
30708,29,4,167737,12,9,5,14,3,5,2,0,0,50,39,0
30709,23,4,60331,16,10,5,3,2,5,2,0,0,40,39,0
30710,35,4,187167,12,9,1,8,2,5,1,0,0,35,39,0
30711,18,0,157131,12,9,5,0,4,5,1,0,0,12,39,0
30712,27,2,255237,10,13,5,10,2,5,1,0,0,40,39,0
30713,56,0,192325,16,10,1,0,2,5,1,0,0,20,39,0
30714,40,4,163342,12,9,5,1,2,5,1,0,0,70,39,0
30715,31,4,129775,10,13,3,12,1,5,2,0,0,65,39,0
30716,18,4,206008,16,10,5,12,5,5,2,2176,0,40,39,0
30717,25,4,397317,8,12,5,10,2,5,1,0,0,40,39,0
30718,36,4,745768,16,10,5,11,5,3,1,0,0,40,39,0
30719,38,4,141550,1,6,1,3,2,5,2,0,0,40,39,0
30720,52,4,35576,12,9,7,3,2,5,2,0,0,40,39,0
30721,23,4,376383,12,9,5,8,5,5,2,0,0,35,26,0
30722,48,6,200825,16,10,3,4,1,5,2,0,0,30,39,1
30723,34,0,362787,12,9,5,0,5,3,1,0,0,35,39,0
30724,46,4,116789,12,9,3,1,1,5,2,0,0,40,39,1
30725,26,4,160300,12,9,4,11,2,5,2,0,0,40,39,0
30726,47,4,362654,12,9,3,7,1,5,2,0,0,40,39,0
30727,21,0,107801,16,10,5,0,4,5,1,0,0,3,39,0
30728,65,4,170939,10,13,1,10,2,5,2,6723,0,40,39,0
30729,31,2,224234,12,9,3,14,1,3,2,0,0,40,39,0
30730,38,4,478346,12,9,3,4,6,5,1,7688,0,40,39,1
30731,68,4,211162,12,9,3,4,1,5,2,0,0,40,39,0
30732,26,4,147638,10,13,5,1,3,2,1,0,0,40,17,0
30733,42,4,104647,12,9,1,8,2,5,2,0,0,40,39,0
30734,49,4,67365,12,9,3,3,1,5,2,0,0,40,39,1
30735,42,4,230959,10,13,3,1,6,2,1,0,1887,40,30,1
30736,39,4,176335,13,14,3,4,1,5,2,7688,0,65,39,1
30737,31,6,268482,7,5,3,3,1,5,2,0,0,40,39,0
30738,28,7,288731,10,13,3,10,1,5,2,0,0,20,39,0
30739,36,4,231082,10,13,1,10,2,5,1,0,0,50,39,0
30740,42,7,333530,16,10,3,4,6,5,1,0,0,40,39,1
30741,62,4,214288,12,9,3,7,1,5,2,0,0,40,39,0
30742,21,4,118023,12,9,5,5,4,5,2,0,0,24,39,0
30743,21,4,187088,16,10,5,1,4,4,1,0,0,20,5,0
30744,60,0,174073,12,9,3,0,1,5,2,0,0,40,39,0
30745,22,4,133833,16,10,5,8,4,5,1,0,0,25,39,0
30746,30,4,229772,1,6,3,3,1,5,2,0,0,40,39,0
30747,64,4,210082,12,9,7,1,2,5,1,0,0,40,39,0
30748,28,4,119287,10,13,3,4,6,5,1,15024,0,28,39,1
30749,41,6,111772,8,12,3,3,1,5,2,0,1887,40,39,1
30750,25,4,122999,12,9,5,3,3,5,2,0,0,40,39,0
30751,27,4,44767,12,9,3,5,1,5,2,0,0,40,39,0
30752,40,4,200574,8,12,3,13,1,5,2,0,0,44,39,0
30753,58,4,236596,16,10,3,4,1,5,2,0,0,40,39,1
30754,31,4,33124,15,15,5,10,2,5,1,0,0,99,39,0
30755,50,2,308764,12,9,7,14,5,5,1,0,0,40,39,0
30756,27,4,103524,12,9,6,6,5,5,2,0,0,40,39,0
30757,31,0,99483,12,9,5,0,4,1,2,0,0,40,39,0
30758,50,4,230951,10,13,3,12,1,5,2,0,0,40,39,0
30759,45,4,99355,12,9,3,11,1,3,2,0,0,40,39,1
30760,33,4,857532,3,8,5,11,4,3,2,0,0,40,39,0
30761,62,4,81116,16,10,1,1,2,5,2,0,1974,40,39,0
30762,38,4,154410,12,9,3,3,1,5,2,0,2051,40,31,0
30763,19,4,198943,16,10,5,8,4,5,1,0,0,35,39,0
30764,30,4,311696,2,7,3,8,6,3,1,0,0,30,39,0
30765,38,4,252897,16,10,1,12,4,5,1,0,0,25,39,0
30766,42,6,39539,12,9,3,5,1,5,2,0,0,99,39,1
30767,49,5,122066,16,10,1,12,2,5,2,0,0,25,39,0
30768,53,4,110977,13,14,3,4,1,5,2,0,1902,50,39,1
30769,45,2,199590,16,10,3,3,1,5,2,0,1887,40,26,1
30770,24,4,202721,16,10,5,1,4,3,1,0,0,40,39,0
30771,29,4,197565,9,11,5,1,4,5,1,0,0,35,39,0
30772,24,4,206827,16,10,5,12,4,5,1,5060,0,30,39,0
30773,38,1,190895,10,13,3,10,1,5,2,0,0,40,0,1
30774,25,5,158751,9,11,5,14,5,5,2,0,0,55,39,0
30775,51,7,243631,1,6,3,3,1,1,2,0,0,40,39,0
30776,17,0,219277,2,7,5,0,4,5,1,0,0,20,39,0
30777,19,4,45381,16,10,5,1,4,5,1,0,0,8,39,0
30778,38,4,167482,16,10,3,3,1,5,2,0,0,52,39,1
30779,60,4,225014,12,9,1,8,2,5,1,0,0,40,39,0
30780,29,6,405083,12,9,5,12,2,5,2,0,0,40,39,0
30781,66,0,186061,16,10,7,0,5,3,1,0,4356,40,39,0
